#t1 = 0.025062656641604
#t2 = 0.501253132832080
#t3 = 1.253132832080200
1.000000000000000        	0.000000000000000        	0.000000000000000        		0.000000000000000        	0.000000000000000        		0.000000000000000        0.000000000000000        
1.071942446043165        	0.321309739314135        	0.302241166907997        		0.120762816233615        	0.120550430904179        		0.100981326421666        0.100927645140147        
1.143884892086331        	0.569493637749004        	0.545024519444899        		0.226072183566161        	0.225679533528562        		0.189194697215292        0.189094630786557        
1.215827338129496        	0.742543412586858        	0.724430479113540        		0.318427659330846        	0.317886059520635        		0.266844998716940        0.266705052134661        
1.287769784172662        	0.853515209319757        	0.845721704949548        		0.399777557962744        	0.399117348503057        		0.335645133672452        0.335471183431315        
1.359712230215827        	0.920065944544569        	0.920478171592511        		0.471668016576744        	0.470918292784032        		0.396946511555401        0.396743918881958        
1.431654676258993        	0.957886606358476        	0.962382936087940        		0.535346862148333        	0.534535155352686        		0.451830184931336        0.451603874854787        
1.503597122302158        	0.978461514189287        	0.983711720658636        		0.591837352135939        	0.590989300582765        		0.501171809621418        0.500926326127098        
1.575539568345324        	0.989259496781349        	0.993557669737945        		0.641991365478919        	0.641130405337882        		0.545688792803157        0.545428337123467        
1.647482014388489        	0.994759207460957        	0.997676509483899        		0.686528287185791        	0.685675386227977        		0.585975071420497        0.585703528432779        
1.719424460431655        	0.997490446415384        	0.999236948285148        		0.726063752397905        	0.725237202491253        		0.622527141787237        0.622248098089050        
1.791366906474820        	0.998817874781684        	0.999772085266478        		0.761131089757034        	0.760346368629884        		0.655763798174384        0.655480554444551        
1.863309352517986        	0.999451140587104        	0.999938145619957        		0.792197438532017        	0.791467146134249        		0.686041279262660        0.685756858838864        
1.935251798561151        	0.999748399572151        	0.999984759824029        		0.819675937535195        	0.819009807769660        		0.713665016357403        0.713382171472350        
2.007194244604317        	0.999885968976156        	0.999996593350304        		0.843934992407409        	0.843339977050009        		0.738898835187243        0.738620051944633        
2.079136690647482        	0.999948842037032        	0.999999309563102        		0.865305357035996        	0.864785775366987        		0.761972227566402        0.761699730465363        
2.151079136690647        	0.999977258215383        	0.999999873188946        		0.884085574104300        	0.883643319185649        		0.783086144558585        0.782821901164967        
2.223021582733813        	0.999989973760726        	0.999999978902325        		0.900546182996031        	0.900180973678451        		0.802417646089466        0.802163372286911        
2.294964028776978        	0.999995612833202        	0.999999996821741        		0.914933003503070        	0.914642670131630        		0.820123658179232        0.819880824300568        
2.366906474820144        	0.999998093438804        	0.999999999566614        		0.927469729778771        	0.927250521156502        		0.836344028098538        0.836113866130789        
2.438848920863309        	0.999999176639063        	0.999999999946523        		0.938360013220751        	0.938206912624719        		0.851204023030041        0.850987534998732        
2.510791366906475        	0.999999646471043        	0.999999999994030        		0.947789170364874        	0.947696209202734        		0.864816384614348        0.864614352180923        
2.582733812949640        	0.999999849008776        	0.999999999999397        		0.955925618936298        	0.955886177878277        		0.877283026863078        0.877096022110534        
2.654676258992806        	0.999999935828040        	0.999999999999945        		0.962922119514382        	0.962929208519143        		0.888696446079925        0.888524843414181        
2.726618705035971        	0.999999972850496        	0.999999999999995        		0.968916880123978        	0.968963390575980        		0.899140897044276        0.898984886100952        
2.798561151079137        	0.999999988562229        	1.000000000000000        		0.974034565248684        	0.974113489321663        		0.908693378634909        0.908552978051920        
2.870503597122302        	0.999999995200350        	1.000000000000000        		0.978387238382510        	0.978491852630172        		0.917424463473650        0.917299535368525        
2.942446043165468        	0.999999997993312        	1.000000000000000        		0.982075257628511        	0.982199269585712        		0.925398999444388        0.925289264420571        
3.014388489208633        	0.999999999163906        	1.000000000000000        		0.985188136502083        	0.985325794682026        		0.932676705644582        0.932581758142678        
3.086330935251798        	0.999999999652761        	1.000000000000000        		0.987805376593951        	0.987951545633671        		0.939312681122701        0.939232004929805        
3.158273381294964        	0.999999999856225        	1.000000000000000        		0.989997274758451        	0.990147478561300        		0.945357841397115        0.945290825129616        
3.230215827338129        	0.999999999940639        	1.000000000000000        		0.991825704735700        	0.991976141270385        		0.950859295052768        0.950805247434492        
3.302158273381295        	0.999999999975558        	1.000000000000000        		0.993344871351250        	0.993492403294901        		0.955860670529043        0.955818835296871        
