-1             	-0.0476190476190476
-0.999         	-0.036445235802096
-0.998         	-0.0256274331442693
-0.997         	-0.0151588283251407
-0.996         	-0.00503270469130949
-0.995         	0.00475756074444219
-0.994         	0.014218498295835
-0.993         	0.0233565465876723
-0.992         	0.0321780535323642
-0.991         	0.0406892772984472
-0.99          	0.0488963872711491
-0.989         	0.0568054650050489
-0.988         	0.0644225051688822
-0.987         	0.0717534164825414
-0.986         	0.0788040226463193
-0.985         	0.0855800632624465
-0.984         	0.0920871947489706
-0.983         	0.0983309912460251
-0.982         	0.104316945514539
-0.981         	0.11005046982743
-0.98          	0.115536896853339
-0.979         	0.12078148053294
-0.978         	0.125789396947883
-0.977         	0.130565745182421
-0.976         	0.135115548177747
-0.975         	0.139443753579115
-0.974         	0.143555234575777
-0.973         	0.147454790733776
-0.972         	0.151147148821659
-0.971         	0.154636963629139
-0.97          	0.157928818778765
-0.969         	0.161027227530636
-0.968         	0.163936633580205
-0.967         	0.166661411849227
-0.966         	0.169205869269885
-0.965         	0.171574245562142
-0.964         	0.17377071400437
-0.963         	0.175799382197288
-0.962         	0.177664292821263
-0.961         	0.179369424387017
-0.96          	0.180918691979771
-0.959         	0.182315947996892
-0.958         	0.183564982879062
-0.957         	0.184669525835031
-0.956         	0.185633245559981
-0.955         	0.186459750947562
-0.954         	0.187152591795617
-0.953         	0.187715259505668
-0.952         	0.188151187776173
-0.951         	0.18846375328963
-0.95          	0.188656276393534
-0.949         	0.188732021775256
-0.948         	0.188694199130872
-0.947         	0.188545963827985
-0.946         	0.188290417562583
-0.945         	0.187930609009962
-0.944         	0.187469534469781
-0.943         	0.186910138505255
-0.942         	0.186255314576549
-0.941         	0.185507905668408
-0.94          	0.184670704912057
-0.939         	0.183746456201415
-0.938         	0.182737854803657
-0.937         	0.181647547964175
-0.936         	0.180478135505956
-0.935         	0.179232170423439
-0.934         	0.177912159470868
-0.933         	0.176520563745196
-0.932         	0.175059799263564
-0.931         	0.173532237535405
-0.93          	0.1719402061292
-0.929         	0.170285989233929
-0.928         	0.168571828215255
-0.927         	0.166799922166473
-0.926         	0.164972428454262
